order_id,order_date,customer_id,product_id,product_name,category,quantity,unit_price,discount,cost,region,payment_method,order_status
ORD004136,2025-10-11,CUST00649,PROD001,Laptop,Electronics,1,65000,15.0,48000,South,Debit Card,Returned
ORD004137,2026-02-01,CUST00689,PROD007,Backpack,Accessories,1,2200,15.0,1200,West,Credit Card,Completed
ORD004138,2025-08-08,CUST01468,PROD006,Desk,Furniture,1,12000,0.0,7600,West,UPI,Completed
ORD004139,2025-03-03,CUST01655,PROD007,Backpack,Accessories,5,2200,20.0,6000,North,UPI,Pending
ORD004140,2026-06-02,CUST00468,PROD010,Watch,Accessories,2,5500,0.0,6200,South,UPI,Completed
ORD004141,2025-02-03,CUST02909,PROD004,Keyboard,Electronics,1,1800,0.0,1000,South,Debit Card,Completed
ORD004142,2025-12-14,CUST00099,PROD002,Smartphone,Electronics,2,28000,5.0,38000,East,UPI,Completed
ORD004143,2025-06-11,CUST00716,PROD001,Laptop,Electronics,2,65000,20.0,96000,West,UPI,Completed
ORD004144,2025-05-10,CUST01039,PROD005,Office Chair,Furniture,1,8500,10.0,5200,West,Credit Card,Completed
ORD004145,2025-01-26,CUST01496,PROD002,Smartphone,Electronics,3,28000,5.0,57000,North,Credit Card,Completed
ORD004146,2026-07-01,CUST02258,PROD002,Smartphone,Electronics,5,28000,20.0,95000,East,UPI,Cancelled
ORD004147,2025-09-18,CUST01027,PROD002,Smartphone,Electronics,2,28000,0.0,38000,North,UPI,Completed
ORD004148,2025-07-27,CUST01293,PROD003,Headphones,Electronics,5,3500,0.0,10500,South,Debit Card,Returned
ORD004149,2026-03-26,CUST02163,PROD002,Smartphone,Electronics,4,28000,0.0,76000,East,Credit Card,Completed
ORD004150,2025-01-24,CUST01895,PROD005,Office Chair,Furniture,2,8500,0.0,10400,West,UPI,Completed
ORD004151,2025-12-09,CUST00716,PROD007,Backpack,Accessories,4,2200,0.0,4800,East,COD,Completed
ORD004152,2025-10-28,CUST00035,PROD003,Headphones,Electronics,2,3500,15.0,4200,East,Credit Card,Completed
ORD004153,2025-12-02,CUST03253,PROD002,Smartphone,Electronics,2,28000,20.0,38000,North,Credit Card,Completed
ORD004154,2025-03-17,CUST01536,PROD006,Desk,Furniture,2,12000,0.0,15200,West,Credit Card,Completed
ORD004155,2026-08-02,CUST02882,PROD001,Laptop,Electronics,1,65000,0.0,48000,West,UPI,Completed
ORD004156,2025-05-25,CUST02255,PROD008,Shoes,Fashion,4,4500,5.0,10400,West,Credit Card,Completed
ORD004157,2026-03-30,CUST02574,PROD004,Keyboard,Electronics,1,1800,10.0,1000,West,UPI,Returned
ORD004158,2025-07-28,CUST02732,PROD005,Office Chair,Furniture,1,8500,15.0,5200,South,COD,Completed
ORD004159,2025-03-21,CUST03134,PROD003,Headphones,Electronics,1,3500,0.0,2100,South,COD,Returned
ORD004160,2025-06-30,CUST01775,PROD003,Headphones,Electronics,1,3500,5.0,2100,East,UPI,Completed
ORD004161,2026-05-05,CUST02632,PROD002,Smartphone,Electronics,5,28000,0.0,95000,East,UPI,Completed
ORD004162,2026-07-05,CUST01208,PROD006,Desk,Furniture,1,12000,10.0,7600,West,Debit Card,Completed
ORD004163,2026-07-23,CUST01628,PROD002,Smartphone,Electronics,4,28000,15.0,76000,North,Debit Card,Completed
ORD004164,2025-05-18,CUST01186,PROD007,Backpack,Accessories,2,2200,0.0,2400,West,UPI,Returned
ORD004165,2026-01-04,CUST01830,PROD003,Headphones,Electronics,1,3500,10.0,2100,South,Debit Card,Completed
ORD004166,2025-04-02,CUST00160,PROD006,Desk,Furniture,2,12000,5.0,15200,West,Net Banking,Completed
ORD004167,2026-03-08,CUST00458,PROD006,Desk,Furniture,1,12000,15.0,7600,South,Credit Card,Completed
ORD004168,2025-09-10,CUST01381,PROD007,Backpack,Accessories,2,2200,0.0,2400,North,Net Banking,Completed
ORD004169,2026-03-10,CUST02115,PROD008,Shoes,Fashion,5,4500,15.0,13000,North,COD,Completed
ORD004170,2026-02-20,CUST00379,PROD006,Desk,Furniture,4,12000,5.0,30400,East,Credit Card,Completed
ORD004171,2026-08-26,CUST00153,PROD009,T-Shirt,Fashion,5,1200,15.0,3250,East,UPI,Completed
ORD004172,2025-10-24,CUST01569,PROD003,Headphones,Electronics,4,3500,5.0,8400,East,Credit Card,Completed
ORD004173,2025-07-27,CUST01584,PROD008,Shoes,Fashion,5,4500,5.0,13000,East,Net Banking,Completed
ORD004174,2025-11-16,CUST02894,PROD004,Keyboard,Electronics,1,1800,0.0,1000,South,Debit Card,Completed
ORD004175,2025-04-09,CUST00777,PROD007,Backpack,Accessories,1,2200,10.0,1200,West,UPI,Completed
ORD004176,2025-03-09,CUST01574,PROD005,Office Chair,Furniture,3,8500,0.0,15600,South,UPI,Completed
ORD004177,2025-11-12,CUST02323,PROD010,Watch,Accessories,3,5500,15.0,9300,North,UPI,Completed
ORD004178,2026-05-17,CUST00042,PROD003,Headphones,Electronics,4,3500,5.0,8400,East,Net Banking,Completed
ORD004179,2025-11-20,CUST02407,PROD006,Desk,Furniture,1,12000,5.0,7600,West,Debit Card,Cancelled
ORD004180,2026-04-20,CUST00352,PROD002,Smartphone,Electronics,1,28000,5.0,19000,East,COD,Pending
ORD004181,2025-04-18,CUST00090,PROD007,Backpack,Accessories,4,2200,0.0,4800,South,Net Banking,Completed
ORD004182,2025-09-30,CUST01949,PROD001,Laptop,Electronics,3,65000,5.0,144000,South,UPI,Completed
ORD004183,2026-01-08,CUST03492,PROD005,Office Chair,Furniture,3,8500,5.0,15600,East,COD,Completed
ORD004184,2025-07-31,CUST02813,PROD001,Laptop,Electronics,2,65000,0.0,96000,North,UPI,Completed
ORD004185,2025-01-09,CUST02859,PROD004,Keyboard,Electronics,4,1800,5.0,4000,South,Credit Card,Pending
ORD004186,2025-02-14,CUST03164,PROD005,Office Chair,Furniture,5,8500,10.0,26000,West,UPI,Completed
ORD004187,2026-07-18,CUST01199,PROD004,Keyboard,Electronics,1,1800,0.0,1000,North,UPI,Completed
ORD004188,2026-01-03,CUST00559,PROD004,Keyboard,Electronics,1,1800,5.0,1000,North,Debit Card,Completed
ORD004189,2025-06-10,CUST00780,PROD002,Smartphone,Electronics,4,28000,10.0,76000,North,Net Banking,Returned
ORD004190,2025-06-07,CUST02895,PROD008,Shoes,Fashion,5,4500,0.0,13000,West,Credit Card,Completed
ORD004191,2025-01-25,CUST02238,PROD008,Shoes,Fashion,2,4500,0.0,5200,East,Credit Card,Completed
ORD004192,2026-07-28,CUST00532,PROD005,Office Chair,Furniture,4,8500,0.0,20800,South,Credit Card,Completed
ORD004193,2025-03-07,CUST00115,PROD001,Laptop,Electronics,5,65000,0.0,240000,East,Net Banking,Cancelled
ORD004194,2026-04-06,CUST03063,PROD001,Laptop,Electronics,1,65000,15.0,48000,West,Credit Card,Completed
ORD004195,2025-05-26,CUST01815,PROD007,Backpack,Accessories,1,2200,20.0,1200,North,UPI,Completed
ORD004196,2025-07-23,CUST00868,PROD010,Watch,Accessories,1,5500,5.0,3100,East,UPI,Completed
ORD004197,2025-06-16,CUST01987,PROD009,T-Shirt,Fashion,4,1200,0.0,2600,North,UPI,Completed
ORD004198,2026-05-16,CUST01974,PROD005,Office Chair,Furniture,4,8500,20.0,20800,South,Credit Card,Pending
ORD004199,2025-01-20,CUST02812,PROD005,Office Chair,Furniture,1,8500,10.0,5200,West,Net Banking,Completed
ORD004200,2025-08-02,CUST02790,PROD002,Smartphone,Electronics,1,28000,0.0,19000,East,COD,Completed
ORD004201,2025-06-19,CUST00939,PROD001,Laptop,Electronics,4,65000,15.0,192000,East,Debit Card,Completed
ORD004202,2025-06-15,CUST02119,PROD008,Shoes,Fashion,5,4500,5.0,13000,West,Credit Card,Completed
ORD004203,2025-04-28,CUST02358,PROD005,Office Chair,Furniture,4,8500,5.0,20800,East,Net Banking,Completed
ORD004204,2026-07-08,CUST00697,PROD005,Office Chair,Furniture,1,8500,0.0,5200,West,Credit Card,Completed
ORD004205,2025-08-18,CUST01288,PROD004,Keyboard,Electronics,2,1800,10.0,2000,East,Credit Card,Completed
ORD004206,2025-08-22,CUST01070,PROD004,Keyboard,Electronics,1,1800,10.0,1000,North,Debit Card,Completed
ORD004207,2026-08-18,CUST00055,PROD010,Watch,Accessories,2,5500,0.0,6200,South,Debit Card,Completed
ORD004208,2025-07-25,CUST01115,PROD009,T-Shirt,Fashion,3,1200,15.0,1950,North,COD,Completed
ORD004209,2025-07-27,CUST00981,PROD007,Backpack,Accessories,2,2200,15.0,2400,North,Credit Card,Completed
ORD004210,2025-07-19,CUST01326,PROD004,Keyboard,Electronics,4,1800,5.0,4000,North,UPI,Completed
ORD004211,2025-07-18,CUST01977,PROD008,Shoes,Fashion,2,4500,15.0,5200,East,Credit Card,Returned
ORD004212,2025-02-24,CUST00940,PROD004,Keyboard,Electronics,3,1800,5.0,3000,North,Net Banking,Completed
ORD004213,2026-01-02,CUST01350,PROD006,Desk,Furniture,4,12000,0.0,30400,North,UPI,Completed
ORD004214,2025-01-16,CUST00864,PROD002,Smartphone,Electronics,1,28000,0.0,19000,South,UPI,Completed
ORD004215,2025-05-18,CUST01441,PROD008,Shoes,Fashion,1,4500,0.0,2600,East,Debit Card,Completed
ORD004216,2025-05-03,CUST01621,PROD001,Laptop,Electronics,2,65000,0.0,96000,West,COD,Completed
ORD004217,2025-06-26,CUST00655,PROD008,Shoes,Fashion,1,4500,20.0,2600,North,Debit Card,Completed
ORD004218,2026-04-05,CUST01336,PROD007,Backpack,Accessories,1,2200,5.0,1200,South,Net Banking,Completed
ORD004219,2025-12-30,CUST02583,PROD001,Laptop,Electronics,2,65000,0.0,96000,South,UPI,Completed
ORD004220,2026-08-25,CUST01828,PROD006,Desk,Furniture,2,12000,0.0,15200,West,Credit Card,Completed
ORD004221,2025-08-02,CUST01508,PROD003,Headphones,Electronics,2,3500,0.0,4200,East,UPI,Completed
ORD004222,2026-07-18,CUST03255,PROD005,Office Chair,Furniture,1,8500,5.0,5200,South,COD,Completed
ORD004223,2025-01-28,CUST00596,PROD001,Laptop,Electronics,1,65000,20.0,48000,East,UPI,Completed
ORD004224,2025-11-03,CUST01673,PROD008,Shoes,Fashion,5,4500,15.0,13000,East,UPI,Completed
ORD004225,2026-04-30,CUST03195,PROD006,Desk,Furniture,4,12000,0.0,30400,North,UPI,Completed
ORD004226,2025-11-19,CUST01518,PROD004,Keyboard,Electronics,3,1800,5.0,3000,East,Debit Card,Completed
ORD004227,2026-07-21,CUST03304,PROD009,T-Shirt,Fashion,1,1200,0.0,650,East,Debit Card,Completed
ORD004228,2025-07-10,CUST03237,PROD007,Backpack,Accessories,2,2200,5.0,2400,West,Credit Card,Completed
ORD004229,2025-01-21,CUST02455,PROD007,Backpack,Accessories,5,2200,10.0,6000,West,Net Banking,Completed
ORD004230,2026-04-15,CUST00520,PROD002,Smartphone,Electronics,5,28000,10.0,95000,South,Net Banking,Completed
ORD004231,2025-02-11,CUST03353,PROD006,Desk,Furniture,4,12000,5.0,30400,East,Credit Card,Completed
ORD004232,2026-04-10,CUST03004,PROD008,Shoes,Fashion,2,4500,15.0,5200,West,UPI,Completed
ORD004233,2026-03-22,CUST01865,PROD010,Watch,Accessories,3,5500,0.0,9300,West,Net Banking,Completed
ORD004234,2026-05-28,CUST00122,PROD007,Backpack,Accessories,1,2200,10.0,1200,West,UPI,Completed
ORD004235,2025-10-18,CUST00430,PROD002,Smartphone,Electronics,5,28000,0.0,95000,West,Net Banking,Completed
ORD004236,2026-06-28,CUST00444,PROD007,Backpack,Accessories,1,2200,10.0,1200,West,Debit Card,Completed
ORD004237,2025-04-14,CUST02212,PROD001,Laptop,Electronics,4,65000,20.0,192000,West,Debit Card,Completed
ORD004238,2025-09-21,CUST02867,PROD004,Keyboard,Electronics,2,1800,20.0,2000,North,COD,Completed
ORD004239,2025-03-15,CUST02724,PROD010,Watch,Accessories,3,5500,10.0,9300,South,UPI,Completed
ORD004240,2026-04-11,CUST01067,PROD009,T-Shirt,Fashion,5,1200,0.0,3250,West,Credit Card,Completed
ORD004241,2026-03-10,CUST01596,PROD010,Watch,Accessories,2,5500,0.0,6200,West,Net Banking,Completed
ORD004242,2026-05-05,CUST00021,PROD004,Keyboard,Electronics,1,1800,0.0,1000,East,Net Banking,Completed
ORD004243,2026-04-09,CUST00771,PROD007,Backpack,Accessories,4,2200,15.0,4800,West,Credit Card,Completed
ORD004244,2025-07-07,CUST01681,PROD008,Shoes,Fashion,3,4500,5.0,7800,North,UPI,Completed
ORD004245,2025-02-11,CUST00994,PROD003,Headphones,Electronics,1,3500,0.0,2100,West,Credit Card,Completed
ORD004246,2026-07-19,CUST00874,PROD010,Watch,Accessories,1,5500,0.0,3100,West,UPI,Completed
ORD004247,2025-10-27,CUST02065,PROD010,Watch,Accessories,3,5500,20.0,9300,West,Credit Card,Completed
ORD004248,2025-02-27,CUST01347,PROD002,Smartphone,Electronics,4,28000,0.0,76000,West,Debit Card,Completed
ORD004249,2026-07-17,CUST02579,PROD008,Shoes,Fashion,1,4500,0.0,2600,South,COD,Completed
ORD004250,2026-08-27,CUST01746,PROD005,Office Chair,Furniture,3,8500,0.0,15600,North,UPI,Completed
ORD004251,2025-09-28,CUST01932,PROD007,Backpack,Accessories,3,2200,5.0,3600,South,UPI,Completed
ORD004252,2026-04-13,CUST03391,PROD006,Desk,Furniture,1,12000,10.0,7600,East,Credit Card,Completed
ORD004253,2025-01-23,CUST02341,PROD003,Headphones,Electronics,4,3500,0.0,8400,North,Debit Card,Completed
ORD004254,2025-02-26,CUST01671,PROD001,Laptop,Electronics,4,65000,0.0,192000,West,Net Banking,Completed
ORD004255,2025-06-17,CUST00095,PROD006,Desk,Furniture,1,12000,0.0,7600,North,UPI,Completed
ORD004256,2026-02-03,CUST00190,PROD009,T-Shirt,Fashion,4,1200,0.0,2600,West,UPI,Completed
ORD004257,2025-03-22,CUST02473,PROD009,T-Shirt,Fashion,2,1200,10.0,1300,South,UPI,Completed
ORD004258,2025-01-21,CUST00342,PROD003,Headphones,Electronics,3,3500,10.0,6300,North,Debit Card,Completed
ORD004259,2026-02-10,CUST00529,PROD009,T-Shirt,Fashion,5,1200,15.0,3250,South,UPI,Completed
ORD004260,2026-04-13,CUST02275,PROD004,Keyboard,Electronics,5,1800,15.0,5000,South,UPI,Returned
ORD004261,2026-03-25,CUST00440,PROD006,Desk,Furniture,2,12000,20.0,15200,East,UPI,Completed
ORD004262,2026-05-01,CUST00819,PROD004,Keyboard,Electronics,2,1800,0.0,2000,West,Debit Card,Completed
ORD004263,2026-05-03,CUST00215,PROD006,Desk,Furniture,1,12000,15.0,7600,North,Credit Card,Completed
ORD004264,2026-01-01,CUST02310,PROD006,Desk,Furniture,5,12000,5.0,38000,North,COD,Pending
ORD004265,2025-11-12,CUST00802,PROD007,Backpack,Accessories,2,2200,5.0,2400,West,UPI,Completed
ORD004266,2026-06-05,CUST02298,PROD005,Office Chair,Furniture,5,8500,0.0,26000,South,Debit Card,Completed
ORD004267,2025-07-31,CUST00294,PROD006,Desk,Furniture,5,12000,5.0,38000,South,Debit Card,Pending
ORD004268,2025-03-01,CUST00546,PROD007,Backpack,Accessories,3,2200,0.0,3600,West,Credit Card,Completed
ORD004269,2026-04-02,CUST01418,PROD005,Office Chair,Furniture,4,8500,5.0,20800,West,Net Banking,Completed
ORD004270,2025-06-17,CUST00220,PROD006,Desk,Furniture,3,12000,0.0,22800,North,UPI,Completed
ORD004271,2026-08-18,CUST01982,PROD001,Laptop,Electronics,3,65000,5.0,144000,West,UPI,Completed
ORD004272,2025-09-09,CUST01414,PROD009,T-Shirt,Fashion,2,1200,10.0,1300,South,UPI,Completed
ORD004273,2026-06-02,CUST02177,PROD002,Smartphone,Electronics,5,28000,15.0,95000,South,Credit Card,Pending
ORD004274,2025-01-26,CUST01437,PROD009,T-Shirt,Fashion,1,1200,0.0,650,West,Credit Card,Pending
ORD004275,2026-02-05,CUST03048,PROD008,Shoes,Fashion,4,4500,0.0,10400,West,UPI,Completed
ORD004276,2025-09-30,CUST01607,PROD010,Watch,Accessories,5,5500,0.0,15500,North,UPI,Completed
ORD004277,2025-10-08,CUST01734,PROD001,Laptop,Electronics,5,65000,0.0,240000,North,Debit Card,Completed
ORD004278,2025-06-10,CUST02762,PROD003,Headphones,Electronics,4,3500,10.0,8400,North,UPI,Completed
ORD004279,2026-08-13,CUST02367,PROD001,Laptop,Electronics,4,65000,5.0,192000,East,UPI,Completed
ORD004280,2025-08-27,CUST02669,PROD005,Office Chair,Furniture,5,8500,5.0,26000,West,Credit Card,Completed
ORD004281,2026-06-01,CUST02424,PROD010,Watch,Accessories,5,5500,10.0,15500,West,Net Banking,Completed
ORD004282,2025-09-16,CUST00033,PROD008,Shoes,Fashion,2,4500,0.0,5200,East,Credit Card,Completed
ORD004283,2025-01-30,CUST03192,PROD008,Shoes,Fashion,4,4500,0.0,10400,West,Credit Card,Cancelled
ORD004284,2026-06-18,CUST03107,PROD009,T-Shirt,Fashion,3,1200,10.0,1950,West,Credit Card,Completed
ORD004285,2025-04-23,CUST00911,PROD001,Laptop,Electronics,2,65000,0.0,96000,South,Debit Card,Completed
ORD004286,2025-06-14,CUST01970,PROD008,Shoes,Fashion,5,4500,20.0,13000,South,Net Banking,Pending
ORD004287,2026-06-07,CUST02793,PROD004,Keyboard,Electronics,1,1800,20.0,1000,West,Debit Card,Completed
ORD004288,2026-06-27,CUST01977,PROD007,Backpack,Accessories,1,2200,10.0,1200,West,UPI,Completed
ORD004289,2026-07-11,CUST01120,PROD008,Shoes,Fashion,1,4500,0.0,2600,North,Net Banking,Completed
ORD004290,2025-09-16,CUST02101,PROD007,Backpack,Accessories,2,2200,5.0,2400,East,UPI,Completed
ORD004291,2026-04-05,CUST01758,PROD005,Office Chair,Furniture,3,8500,0.0,15600,West,UPI,Pending
ORD004292,2025-07-18,CUST02820,PROD007,Backpack,Accessories,5,2200,0.0,6000,West,Debit Card,Completed
ORD004293,2026-03-26,CUST00383,PROD005,Office Chair,Furniture,5,8500,10.0,26000,North,UPI,Completed
ORD004294,2025-11-02,CUST00660,PROD007,Backpack,Accessories,5,2200,0.0,6000,South,Net Banking,Completed
ORD004295,2025-02-01,CUST00628,PROD005,Office Chair,Furniture,4,8500,5.0,20800,North,COD,Completed
ORD004296,2025-09-11,CUST01336,PROD004,Keyboard,Electronics,3,1800,0.0,3000,South,UPI,Completed
ORD004297,2025-10-11,CUST03311,PROD003,Headphones,Electronics,4,3500,0.0,8400,South,Credit Card,Returned
ORD004298,2025-06-06,CUST02378,PROD004,Keyboard,Electronics,2,1800,20.0,2000,South,Credit Card,Pending
ORD004299,2025-08-16,CUST02192,PROD008,Shoes,Fashion,4,4500,10.0,10400,North,COD,Cancelled
ORD004300,2025-11-02,CUST03157,PROD009,T-Shirt,Fashion,1,1200,0.0,650,West,UPI,Pending
ORD004301,2025-01-31,CUST02299,PROD002,Smartphone,Electronics,5,28000,0.0,95000,South,COD,Pending
ORD004302,2025-04-03,CUST01381,PROD002,Smartphone,Electronics,5,28000,0.0,95000,East,Net Banking,Completed
ORD004303,2026-04-11,CUST03033,PROD006,Desk,Furniture,4,12000,20.0,30400,West,Net Banking,Completed
ORD004304,2025-08-02,CUST02287,PROD008,Shoes,Fashion,1,4500,5.0,2600,North,COD,Completed
ORD004305,2026-01-05,CUST00720,PROD002,Smartphone,Electronics,2,28000,10.0,38000,South,Debit Card,Completed
ORD004306,2025-12-10,CUST01812,PROD004,Keyboard,Electronics,4,1800,15.0,4000,North,UPI,Completed
ORD004307,2025-12-01,CUST00280,PROD001,Laptop,Electronics,3,65000,10.0,144000,West,Credit Card,Completed
ORD004308,2025-09-08,CUST01305,PROD001,Laptop,Electronics,3,65000,20.0,144000,East,Credit Card,Completed
ORD004309,2025-10-21,CUST02579,PROD002,Smartphone,Electronics,3,28000,0.0,57000,North,UPI,Completed
ORD004310,2026-05-16,CUST01487,PROD008,Shoes,Fashion,5,4500,0.0,13000,West,Credit Card,Completed
ORD004311,2026-08-09,CUST01636,PROD009,T-Shirt,Fashion,1,1200,5.0,650,South,UPI,Completed
ORD004312,2025-06-05,CUST00649,PROD005,Office Chair,Furniture,3,8500,0.0,15600,East,Credit Card,Returned
ORD004313,2026-02-11,CUST01702,PROD002,Smartphone,Electronics,2,28000,0.0,38000,South,UPI,Cancelled
ORD004314,2026-08-12,CUST01403,PROD010,Watch,Accessories,4,5500,0.0,12400,South,COD,Completed
ORD004315,2025-01-05,CUST01825,PROD003,Headphones,Electronics,2,3500,5.0,4200,East,Debit Card,Completed
ORD004316,2026-04-22,CUST03196,PROD002,Smartphone,Electronics,2,28000,0.0,38000,South,Credit Card,Pending
ORD004317,2025-10-29,CUST00826,PROD002,Smartphone,Electronics,1,28000,10.0,19000,North,Credit Card,Completed
ORD004318,2026-08-11,CUST02581,PROD004,Keyboard,Electronics,5,1800,10.0,5000,East,COD,Completed
ORD004319,2025-12-18,CUST02229,PROD008,Shoes,Fashion,2,4500,15.0,5200,West,UPI,Completed
ORD004320,2026-05-24,CUST02434,PROD004,Keyboard,Electronics,5,1800,0.0,5000,South,UPI,Completed
ORD004321,2025-04-11,CUST01899,PROD005,Office Chair,Furniture,5,8500,5.0,26000,North,Debit Card,Completed
ORD004322,2025-03-28,CUST02709,PROD004,Keyboard,Electronics,5,1800,0.0,5000,West,UPI,Returned
ORD004323,2026-07-17,CUST02873,PROD010,Watch,Accessories,2,5500,20.0,6200,South,COD,Completed
ORD004324,2025-11-16,CUST00095,PROD007,Backpack,Accessories,4,2200,15.0,4800,West,UPI,Completed
ORD004325,2025-12-05,CUST00429,PROD007,Backpack,Accessories,5,2200,0.0,6000,West,Net Banking,Completed
ORD004326,2025-04-14,CUST00044,PROD005,Office Chair,Furniture,1,8500,5.0,5200,North,COD,Completed
ORD004327,2025-05-18,CUST00510,PROD006,Desk,Furniture,1,12000,15.0,7600,West,Credit Card,Completed
ORD004328,2026-05-12,CUST02425,PROD009,T-Shirt,Fashion,2,1200,0.0,1300,West,Net Banking,Completed
ORD004329,2025-07-04,CUST00096,PROD007,Backpack,Accessories,5,2200,5.0,6000,East,Debit Card,Completed
ORD004330,2025-12-21,CUST01858,PROD009,T-Shirt,Fashion,1,1200,0.0,650,West,UPI,Completed
ORD004331,2025-07-12,CUST02404,PROD001,Laptop,Electronics,4,65000,5.0,192000,West,COD,Completed
ORD004332,2025-06-09,CUST01917,PROD009,T-Shirt,Fashion,5,1200,5.0,3250,South,Credit Card,Completed
ORD004333,2025-04-11,CUST03284,PROD010,Watch,Accessories,5,5500,0.0,15500,West,UPI,Completed
ORD004334,2026-07-19,CUST02255,PROD007,Backpack,Accessories,3,2200,15.0,3600,North,Credit Card,Pending
ORD004335,2026-07-25,CUST02334,PROD010,Watch,Accessories,3,5500,5.0,9300,North,Debit Card,Completed
ORD004336,2025-03-11,CUST01567,PROD006,Desk,Furniture,4,12000,10.0,30400,South,UPI,Completed
ORD004337,2025-08-03,CUST01271,PROD003,Headphones,Electronics,4,3500,20.0,8400,West,Debit Card,Completed
ORD004338,2025-12-09,CUST00419,PROD007,Backpack,Accessories,4,2200,10.0,4800,West,Credit Card,Completed
ORD004339,2025-08-21,CUST01757,PROD007,Backpack,Accessories,2,2200,10.0,2400,North,Credit Card,Completed
ORD004340,2026-03-14,CUST02732,PROD002,Smartphone,Electronics,5,28000,10.0,95000,West,UPI,Completed
ORD004341,2025-02-05,CUST00947,PROD003,Headphones,Electronics,3,3500,0.0,6300,East,Net Banking,Completed
ORD004342,2025-07-24,CUST00258,PROD003,Headphones,Electronics,2,3500,10.0,4200,West,COD,Completed
ORD004343,2025-12-29,CUST02392,PROD006,Desk,Furniture,4,12000,0.0,30400,East,Credit Card,Completed
ORD004344,2025-04-20,CUST00581,PROD002,Smartphone,Electronics,4,28000,15.0,76000,South,Credit Card,Pending
ORD004345,2026-05-11,CUST02566,PROD008,Shoes,Fashion,1,4500,5.0,2600,East,Debit Card,Completed
ORD004346,2025-01-08,CUST03364,PROD002,Smartphone,Electronics,1,28000,15.0,19000,West,Credit Card,Completed
